"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MYL11",0.24942568664368,3.25795748023946,1.31115959048058,0.190401939364847,0.2345307158518,-6.5655855721743
"RBMX2",0.21395690129771,9.5666632062869,1.31074515037681,0.190541863645065,0.234689365393495,-6.56612620380299
"KRIT1",-0.239124664984978,9.86691955857168,-1.31026460791474,0.190704200619052,0.234875600388759,-6.56675285256607
"LINC00881",-0.205495007845935,1.26295493333117,-1.3102281468795,0.190716522062019,0.234877061908934,-6.56680039006448
"BPI",-0.287421847647642,2.65319088242042,-1.30969300413553,0.19089743290726,0.235086137529672,-6.56749795215938
"NEPRO",-0.210315650762054,10.1988988027993,-1.30921965454317,0.191057559468279,0.235269594829181,-6.56811473058445
"NOD1",-0.218431028933688,8.79019189478634,-1.30902588978787,0.191123135562929,0.235333750546643,-6.56836714378456
"SNHG29",-0.23163251852705,13.4537043633513,-1.30899978398731,0.191131971857641,0.235333750546643,-6.56840114841588
"PCBD1",0.183725026659166,11.7432931902659,1.30894516515425,0.191150460222646,0.235342777560059,-6.56847229108783
"CCDC66",-0.256782726983133,8.28551298218923,-1.30879041738097,0.191202849200139,0.235393539221882,-6.56867383870438
"IQCA1",-0.329447221986014,3.61152789877875,-1.30857290640677,0.191276504216919,0.235470474464645,-6.56895709077174
"ZKSCAN1",-0.263157776932616,12.1291081621283,-1.30826036748201,0.191382374889879,0.235587057418716,-6.56936401042729
"ZNF486",-0.415480307730947,7.50471191905094,-1.30763984801052,0.191592700257416,0.235832200456903,-6.5701716287109
"VSIG1",0.416216068930474,3.81617076319377,1.30670194823117,0.191910925442288,0.236210121442386,-6.57139160141482
"CRABP2",0.381548474617215,6.97809323829218,1.3061960505553,0.192082736029523,0.236407797059733,-6.57204928663665
"LAMB1",-0.255530457532064,12.5241971525263,-1.3059489028079,0.192166712418363,0.236497353077769,-6.57237049564883
"MFSD10",0.199836322670667,11.5272981097474,1.30589940185269,0.19218353521239,0.236504258314576,-6.57243482299804
"SENP3-EIF4A1",0.294604756248438,2.41316243471573,1.3056130101577,0.192280886137166,0.236610256223159,-6.57280694643149
"XRCC3",0.197604888076052,9.24729232147624,1.30549781951153,0.192320052259201,0.236644646932017,-6.57295659669244
"COL6A4P2",0.316054645202101,2.68618617077494,1.30536266966646,0.192366012233698,0.236687392793842,-6.57313216028457
"SCLT1",-0.266902832435981,8.17713459191171,-1.30532395292511,0.19237918000392,0.236689788451601,-6.57318245113472
"DIS3L2",-0.189542785085951,9.85468665499652,-1.30508266562326,0.192461258079027,0.236776961269042,-6.57349583626111
"KDM5C",-0.217184698269369,12.2066258330509,-1.30492696333326,0.192514236626306,0.236828326085922,-6.57369803260963
"EIF2AK2",-0.242987388598271,11.2347404173423,-1.30482844522936,0.192547763497553,0.236855757127209,-6.57382595669961
"PFDN1P1",-0.262809308469301,2.00889376174735,-1.30479471318988,0.192559243897072,0.236856066870654,-6.57386975497725
"ZNF343",0.222596455278092,8.54045938480524,1.3045454046941,0.192644109472581,0.236946638204934,-6.57419342667279
"HYOU1",-0.209394928162292,12.7876217832234,-1.30450923348203,0.192656424582842,0.236947969223396,-6.57424038185287
"ETAA1",-0.257153695077671,8.37841487778457,-1.30447479136067,0.192668151533834,0.236948576752255,-6.57428509123484
"RFXAP",0.23094823112688,7.75996861761965,1.30389228791765,0.192866563661986,0.237178761376198,-6.57504106244369
"WFS1",0.258207685514504,11.0439393728131,1.30369202182419,0.192934813005851,0.237248860064441,-6.57530088970482
"HSPA8P1",0.286964758949448,4.52062525232976,1.30358712583094,0.192970567959933,0.237278995077052,-6.57543696701136
"RBM14-RBM4",-0.218833623195608,5.06829040027138,-1.30349699027276,0.193001295557677,0.237302945237447,-6.57555388751816
"RAP1AP",0.212735279588173,1.29151472515136,1.30212634374136,0.193468999201645,0.237864141117882,-6.57733084993401
"HM13-AS1",-0.236542785603006,1.99466394165942,-1.30172993919123,0.193604419240731,0.238016762994753,-6.57784441889056
"SCAMP3",-0.179777049104395,11.1688275929891,-1.30159981892721,0.193648886244983,0.238057556177614,-6.57801296465124
"ZNF628",-0.182836506364984,8.1485503042926,-1.30079567882935,0.193923858150809,0.238381693696571,-6.57905420210621
"GSPT1",-0.196428102961743,12.6292583500644,-1.30023645337907,0.194115252063536,0.238603060837261,-6.57977793604854
"HYDIN",0.356774209431724,1.82644012243906,1.29982511782532,0.194256119659919,0.238762299738161,-6.58031007771728
"RPL19P16",0.238801896840973,2.37823619467973,1.29966097773473,0.19431235272262,0.238817500922388,-6.58052237781733
"ZFP62",-0.228828701364639,9.75316408177563,-1.29954640556871,0.194351611316757,0.238851834602405,-6.58067055058731
"BRD7",-0.241105799903105,11.0017572982494,-1.29938317903007,0.194407551601953,0.238906664345563,-6.5808816241981
"THOC7",-0.213952003875708,10.7889509738143,-1.29769183577737,0.194987899091498,0.239605892079462,-6.58306720558913
"BCL9",-0.234717551398349,10.1285611083715,-1.29750887354994,0.195050754891166,0.239669168968035,-6.58330346288353
"PDGFA-DT",-0.307424407096194,3.79554438730944,-1.2974664734077,0.195065323384581,0.239673108776465,-6.58335820904043
"UBA52P4",0.229702276666693,1.32107564161209,1.29735798286258,0.195102603879905,0.239698752594211,-6.58349828162159
"RPL15P17",0.217717208371349,1.74185366845255,1.29733960048418,0.195108921117029,0.239698752594211,-6.58352201403191
"RPS24P8",-0.313360187150359,4.16024746564961,-1.29649968351175,0.195397725162619,0.240039579207984,-6.58460602526177
"PHF14",0.233336344219818,10.5179019522059,1.29545011970644,0.195759057620119,0.240469459669159,-6.58595963012941
"HPRT1",0.218790947922512,10.543137946599,1.29460135900033,0.196051618799663,0.240814816686665,-6.58705346624922
"REPS1",-0.182246511713625,10.4928220899616,-1.29432320189974,0.196147567254288,0.240918643511235,-6.58741178489252
"CLDND2",-0.232802876745874,4.91703319203615,-1.2937520196733,0.196344700967787,0.241146732006667,-6.5881473352102
"FBXO2",0.433743270088054,6.78701159233178,1.29353456053435,0.196419791495196,0.241224911609203,-6.58842728741274
"PRICKLE3",0.181443610188932,9.01021559874949,1.29350009448882,0.196431694856559,0.241225485899997,-6.58847165396427
"RPP21",-0.191153215468617,8.3463002099566,-1.29182698091605,0.197010167002325,0.241921787329551,-6.590623963811
"RILPL2",-0.225015999867091,8.80672903543101,-1.29122820451795,0.197217495147935,0.242162282010044,-6.5913935632969
"NUDT15",-0.226907687168685,10.4093385882918,-1.29040407485824,0.197503114452368,0.242484818353433,-6.59245222675743
"PMS2",-0.220412494375172,8.28968222275851,-1.29040394253494,0.197503160336131,0.242484818353433,-6.59245239668388
"PRSS35",-0.328354513764981,3.23017506836603,-1.28998733290871,0.197647660591694,0.242648105722337,-6.59298731102937
"FDXR",0.199839086761365,9.61504084882305,1.28987921606053,0.19768517339238,0.242680035356973,-6.59312610179851
"KRT18P7",0.230158051538359,1.84213470203348,1.2895174552794,0.197810729842226,0.24282003813384,-6.59359041400929
"NFKB2",-0.204552811855704,10.7069799547474,-1.28925229548097,0.197902796111319,0.242918916565154,-6.59393065875944
"TMEM237",0.23800082848549,8.56456489142943,1.28908316022357,0.197961538072106,0.242976881420517,-6.59414765151674
"CCDC18-AS1",-0.279569355706954,7.46137928448007,-1.28893524780798,0.198012919663626,0.243025805980365,-6.59433739316348
"UBE2V2",-0.261684442088713,10.7289712822314,-1.28852930441701,0.198153985941271,0.243184790519268,-6.59485802511122
"FAM166B",-0.249442089257007,3.38161966609994,-1.28837100197564,0.198209016385642,0.243238175090973,-6.59506100756381
"SNORA59A",-0.235028433737532,2.11007280060321,-1.28831648434477,0.198227970864349,0.243247284317194,-6.59513090676709
"ZNF285BP",-0.255073050153287,2.06502943663369,-1.28822411692884,0.198260087844389,0.243272543365107,-6.5952493279651
"IGLJ2",-0.535869740642223,3.27811950163086,-1.28780549708369,0.19840569357487,0.243437046316212,-6.59578592083587
"CFL1P2",-0.235233011576958,2.76052989413515,-1.28759164529046,0.198480106468403,0.243514184019339,-6.59605997224745
"POLR2C",-0.164591400873636,11.463030614495,-1.28668884075723,0.198794476256031,0.243885697461017,-6.5972164193551
"ZNF8-ERVK3-1",0.244294051080472,3.75193169130313,1.28617564300426,0.198973341911491,0.244090937730794,-6.59787344059574
"RPL22P16",-0.210906705656841,1.50242879140241,-1.28599535278827,0.199036206751381,0.244153858177113,-6.59810419527573
"MCPH1-DT",-0.213021346019351,7.0112864722225,-1.28575199167695,0.199121086675987,0.244243775213308,-6.59841562386067
"RPS28",-0.197987965154191,13.4577070769733,-1.2854768777212,0.199217073361533,0.244347304656831,-6.59876761596778
"CORO7-PAM16",-0.215214021999329,1.51341792430649,-1.28523577573272,0.199301221221626,0.244436302136693,-6.59907603024076
"MSL1",-0.208766186044665,11.4815389022054,-1.28414919252028,0.199680776719711,0.244887575821255,-6.60046525905898
"PITRM1",-0.189301699367611,11.3250145484534,-1.28339217967428,0.19994552246868,0.245198003078562,-6.60143243249023
"KRT18P29",0.227717518721732,1.31554722369085,1.28309395069449,0.200049890937607,0.24531173116137,-6.60181329970682
"NCAPH2",-0.173270681236776,10.6101688420418,-1.2822968901121,0.200329026749378,0.245639742501388,-6.60283079149494
"RPL4P2",0.238628262228461,2.26789350579803,1.282214047769,0.200358055030474,0.24566105631323,-6.60293650827936
"CFAP61",-0.247636511807844,2.34646086007237,-1.28214875219723,0.200380937024539,0.245674832060194,-6.60301982849333
"TMEM243",0.193811089788442,9.35439944420976,1.28165998433695,0.200552280208482,0.245870614827253,-6.60364338534561
"COMTD1",-0.198404507812327,9.92846594567713,-1.28151831714854,0.200601963311079,0.245917232177828,-6.60382407637128
"PPP1R26",-0.203584256942062,10.3099382136128,-1.28117768033777,0.200721462525911,0.246049426459878,-6.60425846424437
"CEP83-DT",-0.244563367651494,3.62473345912456,-1.28051543785507,0.200953933720883,0.246320081231234,-6.60510264271482
"ERMN",-0.352649506433508,3.92449737209777,-1.27977882230848,0.201212743964201,0.246622987866406,-6.60604111714199
"RIOK1",0.22230087488928,9.8336178398534,1.27843852518257,0.201684283443211,0.247186582705891,-6.60774732720897
"PIGA",-0.230590866562139,8.65232157076073,-1.27830203085579,0.201732349788834,0.24723112865708,-6.6079209860372
"OSCP1",-0.196950082606055,7.00178364529024,-1.27818093275195,0.201775001382186,0.247269033820707,-6.60807504115675
"GLO1",0.220129487462922,12.125296210121,1.27796974760508,0.201849398034933,0.247345834910473,-6.60834366593943
"STK38L",-0.265023678090067,11.131189265911,-1.27726881377522,0.202096467930107,0.247634208220602,-6.60923492864986
"EIF1P7",0.217979789884932,1.38607537035799,1.27646050491773,0.202381660504558,0.24796925805548,-6.61026211946436
"KRT18P13",0.2748446002422,2.45719571207875,1.27640242017168,0.202402165649608,0.247979978057317,-6.61033590809877
"PABPC1P4",-0.23197011016846,5.22333530274309,-1.27602584012969,0.202535143212443,0.248128488263636,-6.61081422001968
"KCNQ1",0.266875723280711,12.024733093306,1.27572203886454,0.202642467728515,0.248245555157982,-6.61119999001976
"FUT8-AS1",-0.253656982525222,4.07850107096098,-1.27567501564753,0.20265908343326,0.248251492795656,-6.61125969243274
"GALNT14",-0.374797963469749,3.67587703121355,-1.27551399032504,0.202715989447131,0.248306781336611,-6.61146411956595
"YEATS2",0.213880373943546,10.4506336169128,1.27537387415881,0.202765515707768,0.248353024523264,-6.61164198095163
"ZNF514",0.248587155824028,8.8096411905622,1.27516075060061,0.202840864527914,0.248430888715776,-6.61191247961836
"SPOCK1",-0.451678899097816,7.92265477047835,-1.27487230953379,0.202942874070305,0.248532465560004,-6.61227850053399
"HNRNPA1P54",0.215964104010743,1.98132251611761,1.27485961320166,0.202947365092968,0.248532465560004,-6.61229460981386
"TESMIN",0.225331130742171,8.36475833616293,1.27478566887492,0.202973522565975,0.248550068791749,-6.61238842821959
"UCHL5",-0.223839473133662,10.2896577862464,-1.2743075044951,0.203142730522833,0.248742831465063,-6.61299497871854
"MRPL19",-0.22872447934069,10.4513574446054,-1.2732149528019,0.203529738229457,0.249202246239387,-6.6143800297561
"LINC00630",0.224182304519158,5.51841944675314,1.27278087064595,0.203683649758259,0.249376220790569,-6.61492999729988
"ESCO2",0.280108936155154,8.50230750938792,1.27221297073914,0.203885137021894,0.249608420217054,-6.61564922610807
"DMKN",0.408102600809944,8.2264302059791,1.27214358976816,0.203909762917058,0.249624080957136,-6.61573707324004
"SLC4A2",0.20138974708672,11.9381854575377,1.27163061274005,0.204091904972806,0.249832558234469,-6.61638643447199
"ZNF260",-0.258999720958656,8.97472552951717,-1.27031471370109,0.204559682351604,0.250390642344614,-6.61805099910729
"ATP5PDP2",-0.20286628831333,1.25983360664526,-1.26944596754643,0.204868933609352,0.250754629543674,-6.61914899313018
"CEP290",-0.330808756394401,8.32408128462895,-1.26919462945028,0.204958467058332,0.250849660813951,-6.61946651603224
"GRID2IP",-0.241077180900977,5.47230253393669,-1.26915539253485,0.204972446886739,0.250852215979861,-6.61951607955861
"GMDS",-0.214204418912265,12.5061251951559,-1.2684484335778,0.205224450379572,0.25114605536385,-6.62040883945071
"TMEM17",0.256876511575403,5.77005331655564,1.26756378858937,0.205540110146113,0.25151775631872,-6.62152528810924
"CCT6P3",0.231815883148343,6.515367777782,1.26712027281925,0.205698498934013,0.251693810613794,-6.62208472711959
"MANBA",-0.208057764837147,10.0990749454116,-1.2670941083435,0.205707845595042,0.251693810613794,-6.62211772421775
"NBDY",-0.208150449583963,9.58139389063879,-1.26654857234467,0.205902796371391,0.251917730216236,-6.62280556792135
"METTL9",-0.179914370649538,11.5231234206073,-1.26613796277456,0.206049619096082,0.25208274360357,-6.62332309435868
"OR7E126P",-0.256491496874723,2.07968865968702,-1.26493669044679,0.2064795991094,0.252594134640937,-6.62483620338059
"PPIAP82",-0.281189423151381,2.06993901598828,-1.26483522621294,0.20651594683534,0.25262394934729,-6.62496394121944
"KMT5AP1",0.208914329485334,1.81549387012422,1.26464380671723,0.206584532093487,0.25269319338823,-6.62520490001748
"CYB5RL",-0.224481825268734,7.14862840126963,-1.26442946159186,0.206661351246948,0.252759819898287,-6.62547467458329
"PPP1R2B",-0.198076354396454,1.38619427310175,-1.26442495545173,0.206662966425797,0.252759819898287,-6.62548034551917
"SRPK1",0.23564286004291,12.2644476238653,1.26393601908954,0.20683827516828,0.252959564958238,-6.62609554813382
"RPS12",-0.192209861890877,14.9237233790647,-1.26390062633719,0.20685096948478,0.252960423810769,-6.62614007177479
"ADGRD2",0.286737794803031,1.54883638415586,1.26376217090412,0.206900634736745,0.253006492123878,-6.62631423508009
"ULK4",0.204563106133865,6.99981338236586,1.26372648963284,0.20691343534749,0.253007478129961,-6.6263591155344
"INTS15",-0.163402498904571,10.0935019764221,-1.26272204298911,0.207274015891283,0.253433694134636,-6.62762200741591
"OBI1-AS1",0.2491253826126,1.59136166927644,1.26268681664676,0.207286669888986,0.253434476012188,-6.62766627942478
"GTF2I",-0.237069034902113,10.1512348426064,-1.2625747479469,0.207326930918129,0.25346900897108,-6.62780711774642
"SAC3D1",0.183061249690047,8.93779140500835,1.26186989765741,0.207580281033658,0.253764036402433,-6.62869262834525
"ZNF202",0.191263276319562,8.84168541524272,1.26143984051223,0.20773497059863,0.253938425464041,-6.62923267216107
"MAPKAPK5",-0.184587112870702,10.829635114793,-1.26054572784491,0.208056847165884,0.254317154436875,-6.63035486773836
"PFN1P6",0.305686362476974,2.46873873699892,1.26002266942858,0.208245313937624,0.254532776231327,-6.63101098872928
"PTGES3P2",-0.2255517070757,1.75915761503453,-1.25938309618902,0.208475931625152,0.254799890011064,-6.63181289741713
"POLL",-0.168773508850206,9.84173357599566,-1.25877512381082,0.208695326739061,0.255053257371597,-6.63257480927911
"ZNF765",-0.186041626166725,8.67750035097181,-1.25872779084651,0.208712414522674,0.255059363417027,-6.63263411167923
"MTFR1",0.223566134172614,10.318832479093,1.25847010573838,0.208805459862001,0.255158288166438,-6.63295692065173
"EP400",-0.211608610045468,11.1159585928422,-1.25793834651353,0.208997563597966,0.255378242862509,-6.63362286194028
"ACSL4",0.258817071211823,10.7210984164574,1.25767027472945,0.209094456088692,0.255481838318748,-6.63395847188571
"TDRKH-AS1",0.255942470130141,4.33955367394318,1.25730782167624,0.209225513858361,0.255627164166132,-6.63441212855227
"MTND4P9",-0.239772510995131,1.52795788319401,-1.25635453525861,0.209570493282575,0.256033822848526,-6.63560466895794
"ABHD10",-0.182981473684663,9.99158011392608,-1.2560649466343,0.209675372637202,0.256147119384325,-6.63596675997847
"ERGIC3",0.174897580629771,13.5785644780454,1.25563723029196,0.209830346968168,0.256321597112957,-6.63650140911408
"SNRPD3",-0.192101720057202,11.4961029103234,-1.25560254792384,0.209842917064619,0.256322108550645,-6.63654475444366
"MRPL23",-0.164419775808758,10.4000289315056,-1.25524184413242,0.209973681079797,0.256466984869557,-6.63699548429155
"PFAS",0.196376947334379,10.0479971808414,1.25489184210686,0.210100621986467,0.256607175043862,-6.63743271835895
"EP400P1",0.202019932491114,8.09309313511564,1.25476445161625,0.210146838586443,0.256648761761373,-6.6375918286822
